0,0,0,1
0,0,1,1
0,0,2,1
0,0,3,1
0,0,4,1
0,0,5,1
0,0,6,1
0,0,7,1
0,0,8,3
0,0,9,3
0,0,10,3
0,0,11,3
0,0,12,3
0,0,13,3
0,0,14,3
0,0,15,3
0,0,16,0
0,0,17,0
0,0,18,0
0,0,19,0
0,0,20,0
0,0,21,0
0,0,22,0
0,0,23,0
0,0,24,3
0,0,25,3
0,0,26,3
0,0,27,3
0,0,28,3
0,0,29,3
0,0,30,3
0,0,31,3
0,0,32,0
0,0,33,0
0,0,34,0
0,0,35,0
0,0,36,0
0,0,37,0
0,0,38,0
0,0,39,0
0,0,40,0
0,0,41,3
0,0,42,3
0,0,43,3
0,0,44,3
0,0,45,3
0,0,46,3
0,0,47,3
0,0,48,0
0,0,49,4
0,0,50,0
0,0,51,3
0,0,52,0
0,0,53,0
0,0,54,0
0,0,55,0
0,0,56,0
0,0,57,0
0,0,58,0
0,0,59,0
0,0,60,0
0,0,61,0
0,0,62,0
0,0,63,0
1,0,0,1
1,0,1,1
1,0,2,1
1,0,3,1
1,0,4,1
1,0,5,1
1,0,6,1
1,0,7,1
1,0,8,3
1,0,9,3
1,0,10,3
1,0,11,3
1,0,12,3
1,0,13,3
1,0,14,3
1,0,15,3
1,0,16,0
1,0,17,0
1,0,18,0
1,0,19,0
1,0,20,0
1,0,21,0
1,0,22,0
1,0,23,0
1,0,24,3
1,0,25,3
1,0,26,3
1,0,27,3
1,0,28,3
1,0,29,3
1,0,30,3
1,0,31,3
1,0,32,0
1,0,33,0
1,0,34,0
1,0,35,0
1,0,36,0
1,0,37,0
1,0,38,0
1,0,39,0
1,0,40,0
1,0,41,3
1,0,42,3
1,0,43,3
1,0,44,3
1,0,45,3
1,0,46,3
1,0,47,3
1,0,48,0
1,0,49,4
1,0,50,0
1,0,51,3
1,0,52,0
1,0,53,0
1,0,54,0
1,0,55,0
1,0,56,0
1,0,57,0
1,0,58,0
1,0,59,0
1,0,60,0
1,0,61,0
1,0,62,0
1,0,63,0
